country,indicator,Weeks,value,CWRT,source,month,year
Spain,Sum week ICU occupancy,22,6487.0,-0.027829803174235668,Country_API,May,2021
Spain,Sum week ICU occupancy,23,5480.0,-0.029702684162759563,Country_API,June,2021
Spain,Sum week ICU occupancy,24,4564.0,-0.026783827601871146,Country_API,June,2021
Spain,Sum week ICU occupancy,25,3720.0,-0.0346387743785147,Country_API,June,2021
Spain,Sum week ICU occupancy,26,3083.0,-0.032706422284321524,Country_API,June,2021
Spain,Sum week ICU occupancy,27,3062.0,0.003546188320131538,Country_API,July,2021
Spain,Sum week ICU occupancy,28,3976.0,0.03933970578627144,Country_API,July,2021
Spain,Sum week ICU occupancy,29,5867.0,0.044550384379578256,Country_API,July,2021
Spain,Sum week ICU occupancy,30,7959.0,0.026479507270966263,Country_API,July,2021
Spain,Sum week ICU occupancy,31,9480.0,0.007640956617125383,Country_API,August,2021
Spain,Sum week ICU occupancy,32,9808.0,-0.010971760729892477,Country_API,August,2021
Spain,Sum week ICU occupancy,33,9364.0,-0.011987768784592179,Country_API,August,2021
Spain,Sum week ICU occupancy,34,8754.0,-0.017339191996696646,Country_API,August,2021
Spain,Sum week ICU occupancy,35,7692.0,-0.024407253788627403,Country_API,August,2021
Spain,Sum week ICU occupancy,36,6529.0,-0.023511115688109263,Country_API,September,2021
Spain,Sum week ICU occupancy,37,5491.0,-0.025878563348535888,Country_API,September,2021
Spain,Sum week ICU occupancy,38,4508.0,-0.030855460271038027,Country_API,September,2021
Spain,Sum week ICU occupancy,39,3685.0,-0.03461270608009637,Country_API,September,2021
Spain,Weekly new hospital admissions per 100k,05,0.0380287469439148,0.0,"TESSy COVID-19, national weekly data",February,2020
Spain,Weekly new hospital admissions per 100k,06,0.0845083265420329,0.0,"TESSy COVID-19, national weekly data",February,2020
Spain,Weekly new hospital admissions per 100k,07,0.221834357172837,0.0,"TESSy COVID-19, national weekly data",February,2020
Spain,Weekly new hospital admissions per 100k,08,0.46057037965408,0.0,"TESSy COVID-19, national weekly data",February,2020
Spain,Weekly new hospital admissions per 100k,09,2.51201000646193,0.0,"TESSy COVID-19, national weekly data",March,2020
Spain,Weekly new hospital admissions per 100k,10,12.5748389894545,0.0,"TESSy COVID-19, national weekly data",March,2020
Spain,Weekly new hospital admissions per 100k,11,51.1042977681309,0.0,"TESSy COVID-19, national weekly data",March,2020
Spain,Weekly new hospital admissions per 100k,12,65.5404326496737,0.0,"TESSy COVID-19, national weekly data",March,2020
Spain,Weekly new hospital admissions per 100k,13,41.1766821076056,0.0,"TESSy COVID-19, national weekly data",March,2020
Spain,Weekly new hospital admissions per 100k,14,24.4841749073905,0.0,"TESSy COVID-19, national weekly data",April,2020
Spain,Weekly new hospital admissions per 100k,15,14.839662140781,0.0,"TESSy COVID-19, national weekly data",April,2020
Spain,Weekly new hospital admissions per 100k,16,7.97547331740436,0.0,"TESSy COVID-19, national weekly data",April,2020
Spain,Weekly new hospital admissions per 100k,17,4.44725068427448,0.0,"TESSy COVID-19, national weekly data",April,2020
Spain,Weekly new hospital admissions per 100k,18,2.85638143712071,0.0,"TESSy COVID-19, national weekly data",May,2020
Spain,Weekly new hospital admissions per 100k,19,1.62044716144348,0.0,"TESSy COVID-19, national weekly data",May,2020
Spain,Weekly new hospital admissions per 100k,20,1.09649553688288,0.0,"TESSy COVID-19, national weekly data",May,2020
Spain,Weekly new hospital admissions per 100k,21,0.855646806238084,0.0,"TESSy COVID-19, national weekly data",May,2020
Spain,Weekly new hospital admissions per 100k,22,0.69296827764467,0.0,"TESSy COVID-19, national weekly data",May,2020
Spain,Weekly new hospital admissions per 100k,23,0.703531818462424,0.0,"TESSy COVID-19, national weekly data",June,2020
Spain,Weekly new hospital admissions per 100k,24,0.46057037965408,0.0,"TESSy COVID-19, national weekly data",June,2020
Spain,Weekly new hospital admissions per 100k,25,0.437330589855021,0.0,"TESSy COVID-19, national weekly data",June,2020
Spain,Weekly new hospital admissions per 100k,26,0.401414551074657,0.0,"TESSy COVID-19, national weekly data",June,2020
Spain,Weekly new hospital admissions per 100k,27,0.56409307966807,0.0,"TESSy COVID-19, national weekly data",July,2020
Spain,Weekly new hospital admissions per 100k,28,0.853534098074533,0.0,"TESSy COVID-19, national weekly data",July,2020
Spain,Weekly new hospital admissions per 100k,29,1.48100842264913,0.0,"TESSy COVID-19, national weekly data",July,2020
Spain,Weekly new hospital admissions per 100k,30,2.15284961865829,0.0,"TESSy COVID-19, national weekly data",July,2020
Spain,Weekly new hospital admissions per 100k,31,3.74160615764851,0.0,"TESSy COVID-19, national weekly data",August,2020
Spain,Weekly new hospital admissions per 100k,32,5.40430748236301,0.0,"TESSy COVID-19, national weekly data",August,2020
Spain,Weekly new hospital admissions per 100k,33,8.0811087255819,0.0,"TESSy COVID-19, national weekly data",August,2020
Spain,Weekly new hospital admissions per 100k,34,9.79874046254872,0.0,"TESSy COVID-19, national weekly data",August,2020
Spain,Weekly new hospital admissions per 100k,35,10.4346656197775,0.0,"TESSy COVID-19, national weekly data",August,2020
Spain,Weekly new hospital admissions per 100k,36,12.6001914874171,0.0,"TESSy COVID-19, national weekly data",September,2020
Spain,Weekly new hospital admissions per 100k,37,13.8931688835102,0.0,"TESSy COVID-19, national weekly data",September,2020
Spain,Weekly new hospital admissions per 100k,38,13.7347157712439,0.0,"TESSy COVID-19, national weekly data",September,2020
Spain,Weekly new hospital admissions per 100k,39,11.4213003321558,0.0,"TESSy COVID-19, national weekly data",September,2020
Spain,Weekly new hospital admissions per 100k,40,11.7339811403613,0.0,"TESSy COVID-19, national weekly data",October,2020
Spain,Weekly new hospital admissions per 100k,41,14.9093815101782,0.0,"TESSy COVID-19, national weekly data",October,2020
Spain,Weekly new hospital admissions per 100k,42,17.4678710962382,0.0,"TESSy COVID-19, national weekly data",October,2020
Spain,Weekly new hospital admissions per 100k,43,21.9552632356202,0.0,"TESSy COVID-19, national weekly data",October,2020
Spain,Weekly new hospital admissions per 100k,44,22.1749848846295,0.0,"TESSy COVID-19, national weekly data",November,2020
Spain,Weekly new hospital admissions per 100k,45,20.8904583211905,0.0,"TESSy COVID-19, national weekly data",November,2020
Spain,Weekly new hospital admissions per 100k,46,16.9967371757664,0.0,"TESSy COVID-19, national weekly data",November,2020
Spain,Weekly new hospital admissions per 100k,47,12.2537073485948,0.0,"TESSy COVID-19, national weekly data",November,2020
Spain,Weekly new hospital admissions per 100k,48,9.75859900744125,0.0,"TESSy COVID-19, national weekly data",November,2020
Spain,Weekly new hospital admissions per 100k,49,9.19873134410029,0.0,"TESSy COVID-19, national weekly data",December,2020
Spain,Weekly new hospital admissions per 100k,50,10.2952268809832,0.0,"TESSy COVID-19, national weekly data",December,2020
Spain,Weekly new hospital admissions per 100k,51,10.7283320545111,0.0,"TESSy COVID-19, national weekly data",December,2020
Spain,Weekly new hospital admissions per 100k,52,12.4058223363704,0.0,"TESSy COVID-19, national weekly data",December,2020
Spain,Weekly new hospital admissions per 100k,00,17.6749164962662,0.0,"TESSy COVID-19, national weekly data",January,2021
Spain,Weekly new hospital admissions per 100k,01,28.5405745814081,0.0,"TESSy COVID-19, national weekly data",January,2021
Spain,Weekly new hospital admissions per 100k,02,37.4456394907748,0.0,"TESSy COVID-19, national weekly data",January,2021
Spain,Weekly new hospital admissions per 100k,03,36.4273141559433,0.0,"TESSy COVID-19, national weekly data",January,2021
Spain,Weekly new hospital admissions per 100k,04,25.878562295334,0.0,"TESSy COVID-19, national weekly data",January,2021
Spain,Weekly new hospital admissions per 100k,05,16.8805382267711,0.0,"TESSy COVID-19, national weekly data",February,2021
Spain,Weekly new hospital admissions per 100k,06,10.7684735096186,0.0,"TESSy COVID-19, national weekly data",February,2021
Spain,Weekly new hospital admissions per 100k,07,8.17618059294169,0.0,"TESSy COVID-19, national weekly data",February,2021
Spain,Weekly new hospital admissions per 100k,08,7.10715026218497,0.0,"TESSy COVID-19, national weekly data",February,2021
Spain,Weekly new hospital admissions per 100k,09,6.65080529885799,0.0,"TESSy COVID-19, national weekly data",March,2021
Spain,Weekly new hospital admissions per 100k,10,6.45643614781132,0.0,"TESSy COVID-19, national weekly data",March,2021
Spain,Weekly new hospital admissions per 100k,11,7.10292484585787,0.0,"TESSy COVID-19, national weekly data",March,2021
Spain,Weekly new hospital admissions per 100k,12,8.54379181339953,0.0,"TESSy COVID-19, national weekly data",March,2021
Spain,Weekly new hospital admissions per 100k,13,10.1008577299365,0.0,"TESSy COVID-19, national weekly data",April,2021
Spain,Weekly new hospital admissions per 100k,14,10.6670635177681,0.0,"TESSy COVID-19, national weekly data",April,2021
Spain,Weekly new hospital admissions per 100k,15,10.1895914728056,0.0,"TESSy COVID-19, national weekly data",April,2021
Spain,Weekly new hospital admissions per 100k,16,9.16492801348347,0.0,"TESSy COVID-19, national weekly data",April,2021
Spain,Weekly new hospital admissions per 100k,17,7.37968961528303,0.0,"TESSy COVID-19, national weekly data",May,2021
Spain,Weekly new hospital admissions per 100k,18,6.0317818069376,0.0,"TESSy COVID-19, national weekly data",May,2021
Spain,Weekly new hospital admissions per 100k,19,4.89514481494726,0.0,"TESSy COVID-19, national weekly data",May,2021
Spain,Weekly new hospital admissions per 100k,20,4.25076882506426,0.0,"TESSy COVID-19, national weekly data",May,2021
Spain,Weekly new hospital admissions per 100k,21,3.7289299086672,0.0,"TESSy COVID-19, national weekly data",May,2021
Spain,Weekly new hospital admissions per 100k,22,3.25990869635892,0.0,"TESSy COVID-19, national weekly data",June,2021
Spain,Weekly new hospital admissions per 100k,23,2.42961438808345,0.0,"TESSy COVID-19, national weekly data",June,2021
Spain,Weekly new hospital admissions per 100k,24,2.25637231867228,0.0,"TESSy COVID-19, national weekly data",June,2021
Spain,Weekly new hospital admissions per 100k,25,2.48665750849932,0.0,"TESSy COVID-19, national weekly data",June,2021
Spain,Weekly new hospital admissions per 100k,26,4.57190046592398,0.0,"TESSy COVID-19, national weekly data",July,2021
Spain,Weekly new hospital admissions per 100k,27,8.25223808682952,0.0,"TESSy COVID-19, national weekly data",July,2021
Spain,Weekly new hospital admissions per 100k,28,12.2093404771602,0.0,"TESSy COVID-19, national weekly data",July,2021
Spain,Weekly new hospital admissions per 100k,29,13.4959797487627,0.0,"TESSy COVID-19, national weekly data",July,2021
Spain,Weekly new hospital admissions per 100k,30,12.0593381975481,0.0,"TESSy COVID-19, national weekly data",August,2021
Spain,Weekly new hospital admissions per 100k,31,10.3818479156888,0.0,"TESSy COVID-19, national weekly data",August,2021
Spain,Weekly new hospital admissions per 100k,32,8.35153537051641,0.0,"TESSy COVID-19, national weekly data",August,2021
Spain,Weekly new hospital admissions per 100k,33,6.73108820907292,0.0,"TESSy COVID-19, national weekly data",August,2021
Spain,Weekly new hospital admissions per 100k,34,4.92894814556407,0.0,"TESSy COVID-19, national weekly data",August,2021
Spain,Weekly new hospital admissions per 100k,35,3.66343595559713,0.0,"TESSy COVID-19, national weekly data",September,2021
Spain,Weekly new hospital admissions per 100k,36,2.43806522073765,0.0,"TESSy COVID-19, national weekly data",September,2021
Spain,Weekly new hospital admissions per 100k,37,1.82537985330791,0.0,"TESSy COVID-19, national weekly data",September,2021
Spain,Weekly new hospital admissions per 100k,38,1.11128449402773,0.0,"TESSy COVID-19, national weekly data",September,2021
Spain,Weekly new hospital admissions per 100k,39,0.430992465364368,0.0,"TESSy COVID-19, national weekly data",October,2021
Spain,Weekly new ICU admissions per 100k,05,0.0063381244906524,0.0,"TESSy COVID-19, national weekly data",February,2020
Spain,Weekly new ICU admissions per 100k,06,0.0147889571448558,0.0,"TESSy COVID-19, national weekly data",February,2020
Spain,Weekly new ICU admissions per 100k,07,0.0253524979626099,0.0,"TESSy COVID-19, national weekly data",February,2020
Spain,Weekly new ICU admissions per 100k,08,0.0845083265420329,0.0,"TESSy COVID-19, national weekly data",February,2020
Spain,Weekly new ICU admissions per 100k,09,0.407752675565309,0.0,"TESSy COVID-19, national weekly data",March,2020
Spain,Weekly new ICU admissions per 100k,10,1.81904172881726,0.0,"TESSy COVID-19, national weekly data",March,2020
Spain,Weekly new ICU admissions per 100k,11,5.97473868652173,0.0,"TESSy COVID-19, national weekly data",March,2020
Spain,Weekly new ICU admissions per 100k,12,5.95361160488622,0.0,"TESSy COVID-19, national weekly data",March,2020
Spain,Weekly new ICU admissions per 100k,13,2.79300019221419,0.0,"TESSy COVID-19, national weekly data",March,2020
Spain,Weekly new ICU admissions per 100k,14,1.26973760629405,0.0,"TESSy COVID-19, national weekly data",April,2020
Spain,Weekly new ICU admissions per 100k,15,0.629587032738145,0.0,"TESSy COVID-19, national weekly data",April,2020
Spain,Weekly new ICU admissions per 100k,16,0.373949344948496,0.0,"TESSy COVID-19, national weekly data",April,2020
Spain,Weekly new ICU admissions per 100k,17,0.245074146971896,0.0,"TESSy COVID-19, national weekly data",April,2020
Spain,Weekly new ICU admissions per 100k,18,0.145776863285007,0.0,"TESSy COVID-19, national weekly data",May,2020
Spain,Weekly new ICU admissions per 100k,19,0.0739447857242788,0.0,"TESSy COVID-19, national weekly data",May,2020
Spain,Weekly new ICU admissions per 100k,20,0.0612685367429739,0.0,"TESSy COVID-19, national weekly data",May,2020
Spain,Weekly new ICU admissions per 100k,21,0.0633812449065247,0.0,"TESSy COVID-19, national weekly data",May,2020
Spain,Weekly new ICU admissions per 100k,22,0.0401414551074657,0.0,"TESSy COVID-19, national weekly data",May,2020
Spain,Weekly new ICU admissions per 100k,23,0.0443668714345673,0.0,"TESSy COVID-19, national weekly data",June,2020
Spain,Weekly new ICU admissions per 100k,24,0.035916038780364,0.0,"TESSy COVID-19, national weekly data",June,2020
Spain,Weekly new ICU admissions per 100k,25,0.0190143734719574,0.0,"TESSy COVID-19, national weekly data",June,2020
Spain,Weekly new ICU admissions per 100k,26,0.0485922877616689,0.0,"TESSy COVID-19, national weekly data",June,2020
Spain,Weekly new ICU admissions per 100k,27,0.0295779142897115,0.0,"TESSy COVID-19, national weekly data",July,2020
Spain,Weekly new ICU admissions per 100k,28,0.0845083265420329,0.0,"TESSy COVID-19, national weekly data",July,2020
Spain,Weekly new ICU admissions per 100k,29,0.124649781649499,0.0,"TESSy COVID-19, national weekly data",July,2020
Spain,Weekly new ICU admissions per 100k,30,0.166903944920515,0.0,"TESSy COVID-19, national weekly data",July,2020
Spain,Weekly new ICU admissions per 100k,31,0.319018932696174,0.0,"TESSy COVID-19, national weekly data",August,2020
Spain,Weekly new ICU admissions per 100k,32,0.477472044962486,0.0,"TESSy COVID-19, national weekly data",August,2020
Spain,Weekly new ICU admissions per 100k,33,0.714095359280178,0.0,"TESSy COVID-19, national weekly data",August,2020
Spain,Weekly new ICU admissions per 100k,34,0.895788261345549,0.0,"TESSy COVID-19, national weekly data",August,2020
Spain,Weekly new ICU admissions per 100k,35,0.959169506252074,0.0,"TESSy COVID-19, national weekly data",August,2020
Spain,Weekly new ICU admissions per 100k,36,1.05424137361186,0.0,"TESSy COVID-19, national weekly data",September,2020
Spain,Weekly new ICU admissions per 100k,37,1.1598767817894,0.0,"TESSy COVID-19, national weekly data",September,2020
Spain,Weekly new ICU admissions per 100k,38,1.07536845524737,0.0,"TESSy COVID-19, national weekly data",September,2020
Spain,Weekly new ICU admissions per 100k,39,0.946493257270769,0.0,"TESSy COVID-19, national weekly data",September,2020
Spain,Weekly new ICU admissions per 100k,40,1.07114303892027,0.0,"TESSy COVID-19, national weekly data",October,2020
Spain,Weekly new ICU admissions per 100k,41,1.31621718589216,0.0,"TESSy COVID-19, national weekly data",October,2020
Spain,Weekly new ICU admissions per 100k,42,1.62255986960703,0.0,"TESSy COVID-19, national weekly data",October,2020
Spain,Weekly new ICU admissions per 100k,43,2.09158108191532,0.0,"TESSy COVID-19, national weekly data",October,2020
Spain,Weekly new ICU admissions per 100k,44,2.04721421048075,0.0,"TESSy COVID-19, national weekly data",November,2020
Spain,Weekly new ICU admissions per 100k,45,1.97960754924712,0.0,"TESSy COVID-19, national weekly data",November,2020
Spain,Weekly new ICU admissions per 100k,46,1.55072779204631,0.0,"TESSy COVID-19, national weekly data",November,2020
Spain,Weekly new ICU admissions per 100k,47,1.20424365322397,0.0,"TESSy COVID-19, national weekly data",November,2020
Spain,Weekly new ICU admissions per 100k,48,0.857759514401634,0.0,"TESSy COVID-19, national weekly data",November,2020
Spain,Weekly new ICU admissions per 100k,49,0.874661179710041,0.0,"TESSy COVID-19, national weekly data",December,2020
Spain,Weekly new ICU admissions per 100k,50,0.971845755233379,0.0,"TESSy COVID-19, national weekly data",December,2020
Spain,Weekly new ICU admissions per 100k,51,1.06057949810251,0.0,"TESSy COVID-19, national weekly data",December,2020
Spain,Weekly new ICU admissions per 100k,52,1.37537301447159,0.0,"TESSy COVID-19, national weekly data",December,2020
Spain,Weekly new ICU admissions per 100k,00,1.95848046761161,0.0,"TESSy COVID-19, national weekly data",January,2021
Spain,Weekly new ICU admissions per 100k,01,3.12892079021877,0.0,"TESSy COVID-19, national weekly data",January,2021
Spain,Weekly new ICU admissions per 100k,02,3.76695865561112,0.0,"TESSy COVID-19, national weekly data",January,2021
Spain,Weekly new ICU admissions per 100k,03,3.32328994126545,0.0,"TESSy COVID-19, national weekly data",January,2021
Spain,Weekly new ICU admissions per 100k,04,2.29228835745264,0.0,"TESSy COVID-19, national weekly data",January,2021
Spain,Weekly new ICU admissions per 100k,05,1.48312113081268,0.0,"TESSy COVID-19, national weekly data",February,2021
Spain,Weekly new ICU admissions per 100k,06,1.09860824504643,0.0,"TESSy COVID-19, national weekly data",February,2021
Spain,Weekly new ICU admissions per 100k,07,0.895788261345549,0.0,"TESSy COVID-19, national weekly data",February,2021
Spain,Weekly new ICU admissions per 100k,08,0.792265561331559,0.0,"TESSy COVID-19, national weekly data",February,2021
Spain,Weekly new ICU admissions per 100k,09,0.730997024588585,0.0,"TESSy COVID-19, national weekly data",March,2021
Spain,Weekly new ICU admissions per 100k,10,0.840857849093228,0.0,"TESSy COVID-19, national weekly data",March,2021
Spain,Weekly new ICU admissions per 100k,11,0.908464510326854,0.0,"TESSy COVID-19, national weekly data",March,2021
Spain,Weekly new ICU admissions per 100k,12,1.17255303077071,0.0,"TESSy COVID-19, national weekly data",March,2021
Spain,Weekly new ICU admissions per 100k,13,1.29509010425666,0.0,"TESSy COVID-19, national weekly data",April,2021
Spain,Weekly new ICU admissions per 100k,14,1.36692218181738,0.0,"TESSy COVID-19, national weekly data",April,2021
Spain,Weekly new ICU admissions per 100k,15,1.26551218996694,0.0,"TESSy COVID-19, national weekly data",April,2021
Spain,Weekly new ICU admissions per 100k,16,1.09015741239223,0.0,"TESSy COVID-19, national weekly data",April,2021
Spain,Weekly new ICU admissions per 100k,17,0.893675553181998,0.0,"TESSy COVID-19, national weekly data",May,2021
Spain,Weekly new ICU admissions per 100k,18,0.671841196009162,0.0,"TESSy COVID-19, national weekly data",May,2021
Spain,Weekly new ICU admissions per 100k,19,0.587332869467129,0.0,"TESSy COVID-19, national weekly data",May,2021
Spain,Weekly new ICU admissions per 100k,20,0.473246628635385,0.0,"TESSy COVID-19, national weekly data",May,2021
Spain,Weekly new ICU admissions per 100k,21,0.38451288576625,0.0,"TESSy COVID-19, national weekly data",May,2021
Spain,Weekly new ICU admissions per 100k,22,0.340146014331683,0.0,"TESSy COVID-19, national weekly data",June,2021
Spain,Weekly new ICU admissions per 100k,23,0.194369151046676,0.0,"TESSy COVID-19, national weekly data",June,2021
Spain,Weekly new ICU admissions per 100k,24,0.228172481663489,0.0,"TESSy COVID-19, national weekly data",June,2021
Spain,Weekly new ICU admissions per 100k,25,0.23028518982704,0.0,"TESSy COVID-19, national weekly data",June,2021
Spain,Weekly new ICU admissions per 100k,26,0.452119546999876,0.0,"TESSy COVID-19, national weekly data",July,2021
Spain,Weekly new ICU admissions per 100k,27,0.855646806238084,0.0,"TESSy COVID-19, national weekly data",July,2021
Spain,Weekly new ICU admissions per 100k,28,1.20213094506042,0.0,"TESSy COVID-19, national weekly data",July,2021
Spain,Weekly new ICU admissions per 100k,29,1.23593427567723,0.0,"TESSy COVID-19, national weekly data",July,2021
Spain,Weekly new ICU admissions per 100k,30,1.14931324097165,0.0,"TESSy COVID-19, national weekly data",August,2021
Spain,Weekly new ICU admissions per 100k,31,0.961282214415625,0.0,"TESSy COVID-19, national weekly data",August,2021
Spain,Weekly new ICU admissions per 100k,32,0.849308681747431,0.0,"TESSy COVID-19, national weekly data",August,2021
Spain,Weekly new ICU admissions per 100k,33,0.612685367429739,0.0,"TESSy COVID-19, national weekly data",August,2021
Spain,Weekly new ICU admissions per 100k,34,0.450006838836325,0.0,"TESSy COVID-19, national weekly data",August,2021
Spain,Weekly new ICU admissions per 100k,35,0.327469765350378,0.0,"TESSy COVID-19, national weekly data",September,2021
Spain,Weekly new ICU admissions per 100k,36,0.198594567373777,0.0,"TESSy COVID-19, national weekly data",September,2021
Spain,Weekly new ICU admissions per 100k,37,0.162678528593413,0.0,"TESSy COVID-19, national weekly data",September,2021
Spain,Weekly new ICU admissions per 100k,38,0.0697193693971772,0.0,"TESSy COVID-19, national weekly data",September,2021
Spain,Weekly new ICU admissions per 100k,39,0.0126762489813049,0.0,"TESSy COVID-19, national weekly data",October,2021
Sweden,Sum week hospital occupancy,09,4.0,0.0,Country_Website,February,2020
Sweden,Sum week hospital occupancy,10,36.0,0.12867293805389113,Country_Website,March,2020
Sweden,Sum week hospital occupancy,11,114.0,0.12635529535582224,Country_Website,March,2020
Sweden,Sum week hospital occupancy,12,1307.0,0.46855205915614895,Country_Website,March,2020
Sweden,Sum week hospital occupancy,13,5247.0,0.12421390449007497,Country_Website,March,2020
Sweden,Sum week hospital occupancy,14,10189.0,0.06222044991695763,Country_Website,March,2020
Sweden,Sum week hospital occupancy,15,13674.0,0.021976909016900192,Country_Website,April,2020
Sweden,Sum week hospital occupancy,16,15589.0,0.006442289689114977,Country_Website,April,2020
Sweden,Sum week hospital occupancy,17,15777.0,-0.0035489276996526486,Country_Website,April,2020
Sweden,Sum week hospital occupancy,18,15561.0,-0.006746488415078189,Country_Website,April,2020
Sweden,Sum week hospital occupancy,19,15172.0,-0.012495523947706366,Country_Website,May,2020
Sweden,Sum week hospital occupancy,20,13466.0,-0.0173562369421133,Country_Website,May,2020
Sweden,Sum week hospital occupancy,21,12322.0,-0.009315568316122791,Country_Website,May,2020
Sweden,Sum week hospital occupancy,22,11851.0,-0.011190008108205807,Country_Website,May,2020
Sweden,Sum week hospital occupancy,23,11078.0,-0.014530763202695751,Country_Website,June,2020
Sweden,Sum week hospital occupancy,24,9879.0,-0.023453011114643707,Country_Website,June,2020
Sweden,Sum week hospital occupancy,25,8550.0,-0.014184534593571274,Country_Website,June,2020
Sweden,Sum week hospital occupancy,26,7419.0,-0.023343680473846606,Country_Website,June,2020
Sweden,Sum week hospital occupancy,27,5733.0,-0.028983557993466857,Country_Website,June,2020
Sweden,Sum week hospital occupancy,28,4063.0,-0.040467037124507166,Country_Website,July,2020
Sweden,Sum week hospital occupancy,29,2753.0,-0.04756370480795458,Country_Website,July,2020
Sweden,Sum week hospital occupancy,30,2152.0,-0.006061499453274499,Country_Website,July,2020
Sweden,Sum week hospital occupancy,31,1927.0,-0.01715744594662394,Country_Website,July,2020
Sweden,Sum week hospital occupancy,32,1545.0,-0.02197262972927494,Country_Website,August,2020
Sweden,Sum week hospital occupancy,33,1496.0,-0.006593107749786942,Country_Website,August,2020
Sweden,Sum week hospital occupancy,34,1447.0,-0.01098679985425799,Country_Website,August,2020
Sweden,Sum week hospital occupancy,35,1203.0,-0.019431360164181788,Country_Website,August,2020
Sweden,Sum week hospital occupancy,36,1018.0,-0.02310453832063386,Country_Website,August,2020
Sweden,Sum week hospital occupancy,37,937.0,-0.00849503080847347,Country_Website,September,2020
Sweden,Sum week hospital occupancy,38,1021.0,-0.008922575535058153,Country_Website,September,2020
Sweden,Sum week hospital occupancy,39,1059.0,0.01952259974629933,Country_Website,September,2020
Sweden,Sum week hospital occupancy,40,1109.0,0.005406035584908375,Country_Website,September,2020
Sweden,Sum week hospital occupancy,41,1232.0,0.03409544403869336,Country_Website,October,2020
Sweden,Sum week hospital occupancy,42,1583.0,0.02650784752901969,Country_Website,October,2020
Sweden,Sum week hospital occupancy,43,2128.0,0.03520845688259455,Country_Website,October,2020
Sweden,Sum week hospital occupancy,44,3490.0,0.056202079162448904,Country_Website,October,2020
Sweden,Sum week hospital occupancy,45,5728.0,0.040320967035375466,Country_Website,November,2020
Sweden,Sum week hospital occupancy,46,8736.0,0.0363660036873068,Country_Website,November,2020
Sweden,Sum week hospital occupancy,47,11441.0,0.01780457991852935,Country_Website,November,2020
Sweden,Sum week hospital occupancy,48,13864.0,0.00429122447150454,Country_Website,November,2020
Sweden,Sum week hospital occupancy,49,14522.0,-0.004453628972530876,Country_Website,November,2020
Sweden,Sum week hospital occupancy,50,15922.0,0.00420706627403189,Country_Website,December,2020
Sweden,Sum week hospital occupancy,51,17745.0,0.0061667262705285,Country_Website,December,2020
Sweden,Sum week hospital occupancy,52,19104.0,-0.0012995201676292423,Country_Website,December,2020
Sweden,Sum week hospital occupancy,53,20387.0,0.0013148374281577446,Country_Website,December,2020
Sweden,Sum week hospital occupancy,01,20425.0,-0.0070922524839935885,Country_Website,January,2021
Sweden,Sum week hospital occupancy,02,18639.0,-0.01567024434736497,Country_Website,January,2021
Sweden,Sum week hospital occupancy,03,15825.0,-0.02257084232343376,Country_Website,January,2021
Sweden,Sum week hospital occupancy,04,13639.0,-0.023427785245707544,Country_Website,January,2021
Sweden,Sum week hospital occupancy,05,11262.0,-0.022334114116306925,Country_Website,February,2021
Sweden,Sum week hospital occupancy,06,9740.0,-0.0156529738370651,Country_Website,February,2021
Sweden,Sum week hospital occupancy,07,9076.0,-0.012110016555196834,Country_Website,February,2021
Sweden,Sum week hospital occupancy,08,9308.0,-0.0027598761542725336,Country_Website,February,2021
Sweden,Sum week hospital occupancy,09,9990.0,-0.001779206100993469,Country_Website,March,2021
Sweden,Sum week hospital occupancy,10,10446.0,0.0038648736880679824,Country_Website,March,2021
Sweden,Sum week hospital occupancy,11,11279.0,-0.0020119290392621725,Country_Website,March,2021
Sweden,Sum week hospital occupancy,12,12013.0,-0.0009113534847974281,Country_Website,March,2021
Sweden,Sum week hospital occupancy,13,13015.0,0.011710613298925088,Country_Website,March,2021
Sweden,Sum week hospital occupancy,14,14361.0,0.014109838034670918,Country_Website,April,2021
Sweden,Sum week hospital occupancy,15,15035.0,-0.001258452804153043,Country_Website,April,2021
Sweden,Sum week hospital occupancy,16,15027.0,-0.007945294702973338,Country_Website,April,2021
Sweden,Sum week hospital occupancy,17,13944.0,-0.009957004985768902,Country_Website,April,2021
Sweden,Sum week hospital occupancy,18,12696.0,-0.013457522641060371,Country_Website,May,2021
Sweden,Sum week hospital occupancy,19,11385.0,-0.022005818696865687,Country_Website,May,2021
Sweden,Sum week hospital occupancy,20,8862.0,-0.031085282228402678,Country_Website,May,2021
Sweden,Sum week hospital occupancy,21,6640.0,-0.03564429703331673,Country_Website,May,2021
Sweden,Sum week hospital occupancy,22,4549.0,-0.042472783899347055,Country_Website,May,2021
Sweden,Sum week hospital occupancy,23,3398.0,-0.027208748550454076,Country_Website,June,2021
Sweden,Sum week hospital occupancy,24,2776.0,-0.02722138116403272,Country_Website,June,2021
Sweden,Sum week hospital occupancy,25,1946.0,-0.033517931931390854,Country_Website,June,2021
Sweden,Sum week hospital occupancy,26,1508.0,-0.03068451702840236,Country_Website,June,2021
Sweden,Sum week hospital occupancy,27,1160.0,-0.02586020639900455,Country_Website,July,2021
Sweden,Sum week hospital occupancy,28,1019.0,-0.009944309184529376,Country_Website,July,2021
Sweden,Sum week hospital occupancy,29,912.0,-0.00966027427002858,Country_Website,July,2021
